Id,SalePrice
2734,163076.32651425467
2735,122476.74141126021
2736,151074.98113506916
2737,103400.6565945748
2738,161217.09345667087
2739,163482.85708479898
2740,133171.88297175674
2741,139317.69782006962
2742,165493.69585014216
2743,142378.03191615373
2744,143095.0950566813
2745,140337.06195933558
2746,110451.92518008908
2747,185216.51463599142
2748,134695.18124497798
2749,118349.47630378895
2750,112684.59792367974
2751,100162.37377894076
2752,249130.6302035869
2753,155636.50264409825
2754,233312.03248842584
2755,144041.21648721665
2756,74424.28730794264
2757,70573.52446573135
2758,40652.662832031376
2759,152786.29221402458
2760,138877.82063057984
2761,145087.79159746692
2762,138511.71205546067
2763,191082.22355071479
2764,165147.7263767888
2765,238050.02774093277
2766,133733.4185943756
2767,58256.309735520976
2768,133105.59839347226
2769,120755.63919083169
2770,150785.9057854138
2771,100233.26431319781
2772,98921.21976487536
2773,161221.68034893076
2774,142542.77387563407
2775,121200.96479776315
2776,154419.9134653575
2777,153526.44781033706
2778,129053.63239041413
2779,139591.46898043144
2780,117457.39004998829
2781,89846.82706196595
2782,85906.6285718208
2783,82835.41190184117
2784,117692.1936109272
2785,147255.04750618536
2786,28953.174026695662
2787,116923.91716764343
2788,50833.41278151295
2789,192859.58092832495
2790,85667.6567447948
2791,119248.22197570268
2792,39360.17167463049
2793,168159.1836273343
2794,90110.52187575202
2795,124924.88414881157
2796,87107.18144866196
2797,227376.5497745605
2798,94579.02559850633
2799,90273.14727138984
2800,85912.7118841263
2801,115961.33948894578
2802,136046.33513706678
2803,199379.38360690686
2804,141006.48200512864
2805,85129.20589025225
2806,92567.03943718818
2807,150330.6226262371
2808,136631.00423777185
2809,117867.19813583617
2810,115162.25051511673
2811,163658.15852207353
2812,148154.82280345762
2813,201547.89252865396
2814,192958.479643043
2815,92806.00700480863
2816,229030.7976422183
2817,138094.012746186
2818,116951.34998006315
2819,194872.72834746086
2820,141397.00522007095
2821,114537.37417961343
2822,198184.1291662457
2823,296388.2205043064
2824,165192.81428219844
2825,141033.72980746313
2826,128209.80987933092
2827,150486.39415288193
2828,266579.7376940951
2829,223938.7201736354
2830,246766.78615581908
2831,201503.15647871408
2832,245721.21190925012
2833,272182.919441413
2834,222568.7230861968
2835,242736.09020043642
2836,206647.96140751673
2837,169261.28841739392
2838,142660.57859446772
2839,193763.4516114049
2840,189337.22958352568
2841,212978.07116002415
2842,227343.56464879785
2843,142610.73132934596
2844,161482.1721857041
2845,101808.05841979873
2846,215380.90795871965
2847,184028.44553131645
2848,234526.83927655115
2849,222294.32966241858
2850,272968.18866733985
2851,241090.83121738466
2852,232608.54165560205
2853,237024.60992301465
2854,162374.6205128288
2855,213434.05338228168
2856,215146.43698404985
2857,206637.19858907245
2858,208633.92210416996
2859,117496.90649504063
2860,114063.44064300333
2861,132606.11434447265
2862,225639.95922831132
2863,131545.93999012315
2864,271352.12458711467
2865,152439.68270713883
2866,213201.7571705687
2867,72198.14379440632
2868,124801.86738803086
2869,124902.9323167787
2870,147232.75908111245
2871,106948.19644235936
2872,24790.098841093946
2873,113240.27168192843
2874,105379.44947467453
2875,131819.65796998504
2876,170457.0359403944
2877,130010.52201350068
2878,176441.26544536604
2879,128655.38849018456
2880,105567.14894113259
2881,147348.61286845512
2882,161763.30971386842
2883,192356.3670128896
2884,202575.79450765043
2885,175308.23025764374
2886,190887.290726398
2887,102263.0177026221
2888,136687.84053045174
2889,42999.64080110367
2890,49920.26066653745
2891,158332.5220542621
2892,19536.944938575034
2893,93985.5550227164
2894,38199.176008204
2895,283432.20828595734
2896,262594.65707837825
2897,183434.5295214355
2898,185523.00121798902
2899,239557.41143432097
2900,146888.25350575673
2901,200478.37369978032
2902,198259.33868168597
2903,297271.100431158
2904,320758.3999594877
2905,65279.91583160672
2906,204754.30281361798
2907,129949.39903537394
2908,103781.34928624623
2909,182201.04429320781
2910,64565.76668539166
2911,89545.58228296891
2912,147533.700571573
2913,89688.01829157234
2914,76862.761121955
2915,76862.761121955
2916,90257.70775007352
2917,150713.4405424454
2918,108630.47351107479
2919,221960.68030687573
